content,polarity_score,sentiment_label
incomplet cant check situat copi except villag slow provid second certif ive second vaccin month certif yet avail care protect,0.7003,pos
access gp time make cellphon batteri wast instal applic want go uninstal,0.0772,pos
complic enter name nick mani time even though check account menu also want check doesnt work,0.0772,pos
help app,0.4019,pos
want give half star applic make gp freez late work thing im realli lazi instal applic fix ye,0.0772,pos
thank,0.3612,pos
otp code keep expir even though hasnt minut everi time ask otp code alway input code code expir want regist vaccin keep go like,0.4215,pos
app work properli reinstal everi time use notif turn notif locat want use scan barcod cant use reinstal,0.0772,pos
first vaccin certif appear septemb second vaccin certif appear either state green safe travel pleas fix data arrang simplifi,0.4404,pos
get vaccin twice enter mall inform ticket red wasnt allow enter secur there benefit mean ticket result vaccin,0.3257,pos
forget check choic automat check locat outsid checkin area hope solut,0.25,pos
ive vaccin twice applic also say search name nik certif pleas help,0.4019,pos
confirm code late incom phone number easi accept otp code expir keep repeat like get attent,0.6597,pos
want help isnt vaccin one even though ive st nd vaccin si appk doesnt st vaccin there nd vaccin even though ive alreadi st vaccin huh,0.4588,pos
want log alreadi repeatedli reinstal still apk intent ugli limit peopl movement,0.0772,pos
nd vaccin certif alway doesnt appear even though web version updat vaccin certif data appear quickli thank improv updat,0.3612,pos
clear gk applic cellphon number fill otp code sent email actual develop learn code,0.4404,pos
applic regist use phone number cant email cant activ must use pedalo protect advic public fix server first,0.4404,pos
cant scan barcod messag error occur pleas tri clear background app clear cach still doesnt work,0.3612,pos
qr code oversea vaccin certif app updat even though websit fulli approv qr code appear hope fix,0.4404,pos
hello soe develop whose salari big want regist vaccin fill address other want otp enter doesnt match,0.1531,pos
say applic detect artifici locat cant access like useless fix first didnt make locat didnt work,0.0572,pos
work well far although sometim problem qualiti mobil network limit android version order use applic better thank,0.5859,pos
second vaccin certif come want continu rd vaccin health worker like alreadi email repli repli resolut,0.4215,pos
cant make applic give anoth good privat develop dont need mani featur also stabl,0.4404,pos
input clear press came realli weird updat still pleas fix,0.2263,pos
fix permiss alway turn locat applic use concern privaci like spi app,0.3612,pos
apk still develop want check statu vaccin alway go check page want check vaccin certif,0.1531,pos
ive tri mani time save birth date set click ok save profil applic complet date birth cannot appli nik also,0.8225,pos
help,0.4019,pos
help,0.4019,pos
nik number certif match nik number ktp differ one digit final experienc problem login pleas help replac data certif match id card,0.1531,pos
make easier work,0.4215,pos
android system cellphon latest system applic instal easili applic difficult instal applic success instal,0.296,pos
help,0.4019,pos
applic quit good need improv especi updat data vaccin immedi updat web updat app updat data,0.4404,pos
kind spi applic ask permiss full locat cant use dont use your use better permiss revok wont alway monitor,0.743,pos
pleas locat access permiss activ applic use checkout applic continu access devic locat thank,0.3612,pos
app wont run locat access enabl time pleas chang immedi locat access given app open thank,0.3612,pos
first fix dilapid system everi time enter go permiss page first look like realli need permiss access peopl person data garbag,0.3612,pos
 love locat,0.6369,pos
pleas fix login via email get verif otp code app forc close immedi cant get otp code login via phone number hassl check cant,0.0772,pos
data input vaccin result come slow applic input father birthday mani time hard save thank,0.6486,pos
repeatedli instal uninstal sent email still cant regist receiv verif code email pleas help ye thank,0.6369,pos
incompet number cannot contact data error sinc juli fix pleas provid contact consult,0.3732,pos
easier use although sometim take long time scan qr code vaccin card also easi see faster hope get better,0.8225,pos
come countri applic like want enter date birth click much age x auto detect enter nik shameindo,0.4215,pos
vaccin twice thing verifi app time tri open second one say success open still lock,0.5719,pos
everi time allow permiss applic immedi dark cant use leav log use otp permiss finish allow tire oy,0.4215,pos
let improv updat data especi regard vaccin certif said dont print certif danger data leak applic data updat certif found,0.0966,pos
foreign vaccin twice dont idnic certif vaccin use kita number cant enter number letter,0.1531,pos
alhamdulillah data correct ssh data info applic web also good fast support team good job thank,0.875,pos
okay done vaccin result havent come yet okay quick respons deal problem star,0.0258,pos
want check vaccin certif alway goe back check menu tri uninstal instal still cant cant complet form continu button doesnt appear either pleas fix,0.0772,pos
usual red plate app alway okay vaccin list menu fill id name cant continu,0.2263,pos
fill nik name save messag appear adjust data id card even though correct result data updat cannot save impact applic run,0.7506,pos
want regist vaccin cant even get even though last stage verifi otp code cant enter say wrong pleas fix,0.4318,pos
app clear purpos see certif cant fact wife app come child certif im worri data leak everywher,0.0516,pos
hello ive done rd vaccin applic care protect histori vaccin ticket vaccin certif time wait updat,0.7003,pos
look like need fix upgrad soon possibl alway receiv messag restart cellphon still receiv notif even though ive restart mani time ive tri reinstal mani time,0.3612,pos
hello sorri want ask want see vaccin certif alway notif renew nik right even though one nikthank advanc,0.1531,pos
receiv verif code sm vaccin registr tri time still sm sent even though fill cellphon number accord instruct,0.0772,pos
garbag applic screen notif cant lost want track peopl spi get data app send onlin make app work doesnt feel safe useless use app,0.1695,pos
cant see vaccin certif alway enter nik number name second vaccin success click certif blank ran click check,0.6124,pos
applic work properli repeatedli enter data even repli unknown error even though data accord id card applic requir strong batteri power,0.1531,pos
im updat today hope shortcom fix certif cant download,0.4404,pos
use applic scan care protect that instal origin useless krsna want uninstal,0.5106,pos
applic quit good certif section name written incorrectli account also vaccin date batch wrong correct thank,0.3182,pos
certif doesnt appear even though click link sm notif appear want scan enter mall use applic also work,0.0772,pos
ive input id number date birth cant submit info name id number must match origin id card even though appropri applic updat,0.1531,pos
reason ban super user access mani locat even map moreov progress vaccin applic,0.4767,pos
good got info second vaccin ticket number applic sm number g volt cant receiv sm normal,0.5423,pos
everi verif must notif cannot marshal respons payload say send verif cellphon number instead send email,0.0772,pos
tahari phase vaccin certif yet applic month applic useless good use,0.0258,pos
applic clear certif check doesnt exist want use everywher pay sophist programm dont eat peopl money sophist one,0.2448,pos
certif appear even though enter complet data applic lot bug pleas fix certif need take care anyth major bug,0.4939,pos
great soul ,0.6249,pos
lot bug locat doesnt updat automat open gmap first ask spoil connect even though open ig smooth open care protect detect connect internet,0.7003,pos
cannot regist vaccin even though requir regist vaccin district bogor must regist care protect realli bad want vaccin success applic clumsi,0.743,pos
admin updat date birth app cannot updat alreadi tri copi past dll cant everi click submit dob alway empti pleas help,0.4019,pos
alreadi email respons enter mall everywher app care protect regist cant pleas fix still cant regist garbag applic creat app that use cant use,0.7003,pos
want use applic locat forc activ constantli support option activ locat use app drain batteri fast,0.4588,pos
mani updat less effici caus lot crowd want use hasnt updat automat cant use scan,0.0772,pos
applic good cant input date birth alway return input nik even though nik correct qr scan alway ask input correct nik repair immedi use thank,0.6597,pos
vaccin certif doesnt come regist phone number cant regist even though use number year,0.1531,pos
choic date birth made easier finger get tire choos date birth peopl born peopl cri type sir,0.4215,pos
web login yesterday also regist account use phone number applic reinstal come cant login use phone number repeatedli,0.1531,pos
ive enter verif code mani time doesnt work doesnt match want regist better close applic,0.3975,pos
app good easi use one drawback scan barcod often pop situat urgent annoy,0.2023,pos
hang checkin statu scan qr checkin messag appear still check place check button clear,0.3818,pos
great apart date picker valid also best ask account login first time open server often hang,0.8519,pos
rd vaccin certif doesnt exist applic web yeah alreadi cant edit even nik data becom doubl alreadi report via email repli,0.296,pos
complic want complet data account cant enter date birth even though applic updat qr code scan featur cant use,0.0772,pos
cant creat account input date birth alway goe blank even though ive click ive uninstal instal still intact,0.2023,pos
spirit dev team care protect hope app matur bug fix properli quickli precis amen,0.8555,pos
friend foreign passport holder vaccin didnt get sm help check caringlindungiid data couldnt work could caus,0.2363,pos
thank team contribut applic hope becom field chariti worship reward allah swt amen,0.8834,pos
cant regist fill date birth difficult imagin born mani hundr time tap make easier becom nation applic,0.0772,pos
appear fill form uncomfort search button ive month ago one got covid care protect statu still red,0.7003,pos
hi develop ive two vaccin histori vaccin also nd vaccin doesnt vaccin certif come applic vaccin certif list like pleas fix ytq,0.3612,pos
hassl enter agreement reenter agreement oath flexibl even though mani collabor govern agenc mainten level still low need improv,0.6486,pos
encount difficulti fill nik date birth save button work could use applic yet thank,0.6908,pos
cellphon number cannot replac oversea number even though citizen foreign countri vaccin certif approv regist vaccinelndtokemkesgoid vaccin certif appear care protect applic,0.7506,pos
certif free app,0.5106,pos
regist account app want regist vaccin otp number cannot use continu vaccin dont know els,0.1531,pos
error input date birth troubl offici trip prove applic hope admin fix thank regard,0.4019,pos
help,0.4019,pos
first vaccin statu ok statu still red barcod issu certif avail etc im still look sir want ask vaccin card day havent receiv,0.3612,pos
alway easi scan go back forth logout login br get qr scan form pleas fix want shop supermarket take minut enter,0.0772,pos
like peopl applic keep ask locat access permiss even though given permiss grant access applic access kept ask locat permit suck,0.2732,pos
nik enter incorrectli vaccin certif come alreadi email support team fix either finish vaccin juli nd,0.4019,pos
first time applic cool cool cant use cant show vaccin certif fill id number name cant continu cool cool,0.8176,pos
applic okay support facil sad even though manag state rt know what urip,0.128,pos
error continu enter data prepar care launch applic indonesian peopl use applic,0.128,pos
pleas fix system want verifi code doesnt go sm ive tri noon night still doesnt work ive tri chang number chang cellphon still doesnt work annoy,0.4599,pos
ask locat access everi time want spi peopl that option must alway use locat everi time open app conveni,0.0772,pos
everi time want scan qr code updat datath queue longaft fill want scan elsewher ask refil nik,0.1531,pos
cant see certif alway ask updat data even though data input complet everi time want access alway ask check data pleas fix immedi,0.0772,pos
hello ive second vaccin sinc month ago ecertif applic thank,0.3612,pos
never open vaccin certif applic everi time press view vaccin certif loop ask nik name help pleas,0.4019,pos
give option allow locat app use complic allow time want track hour essenti trashi app,0.4767,pos
everi time want use scan alway ask complet data nik date birth never complet column date birth alway blank,0.0772,pos
applic readi use global comprehens accommod variou interest server strong user data updat statu updatedtoo forc,0.743,pos
today rd covid vaccin certif august  list care protect applic passport pleas help enter thank,0.875,pos
cant enter date birth data everi time click date click ok column still empti red repeat matter mani time still like,0.5859,pos
nd vaccin last night statu red complaint turn yellow green make good applic like use,0.4939,pos
cant log cant log day cant login error error occur pleas check network even though network good ive tri use wifi packag repeatedli cant work,0.7518,pos
that good cant open charter open charter info direct check button didnt get document look,0.4404,pos
use applic thank suggest everi citizen must applic support grandmagrandfath doesnt cellphon ,0.6369,pos
everi time open applic must updat cant check vaccin certif inform vaccin twice everi time want check certif go web quit troublesom,0.0772,pos
nd vaccin august octob yet issu certif fact recommend immedi second vaccin dose like,0.6124,pos
care protect mean friend account account also friend vaccin notif otherwis go app sm number friend regist data phone number,0.9432,pos
hope futur applic becom number indonesia everi citizen must applic cours benefit use dr pedulilindung even better,0.8442,pos
applic perfect vaccin certif antigen result digit passport menu even legibl vaccin statu menu covid test result statu turn red,0.5719,pos
want ask forgot check tomorrow want check notif havent check check button use scan barcod,0.1531,pos
good pleas dont run background locat better locat run applic open order eat high power locat run background,0.7003,pos
app care protect updat app everi time check cant get recommend enter even though ive vaccin x alreadi report month repli,0.5705,pos
updat applic databas applic requir owner instal daili activ must patent accur trustworthi fund disburs kn must larg must perfect,0.5719,pos
websit vaccin print applic want regist cant make integr system applic make easi complic fix system,0.0772,pos
better gp easier updat longer alway ask share loc problem remain time alway ask approv gp camera storag,0.6369,pos
applic make difficult enter date birth press calendar backward ten year even success log vaccin certif doesnt appear even though ive vaccin twice,0.296,pos
cant check otp get vaccin easi hospit care list must still regist solut come work town get vaccin email respons,0.4939,pos
app okay work locat requir everi time applic use impact batteri power consumpt thank,0.5267,pos
stuck check day check option cant check place mayb give help menu like contact center problem app reset center,0.128,pos
day cant checkout locat checkout button doesnt appear either ive scan mani time checkout doesnt appear pleas provid solut sirmadam thank,0.3612,pos
much better previou version lalod howev apk consum user batteri continu use gp optim,0.4404,pos
govern applic use control peopl dont peopl want vaccin dont get vaccin wont hurt peopl hurt your immun vaccin anjng governmenth samph,0.652,pos
want enter date birth profil cant want confirm cellphon number vaccin registr instead verif code email cant confirm itpleas fix bug,0.2263,pos
cant updat nick date birth make user system strict middlewar stori click upjira clear,0.3818,pos
ive vaccin still red want fill latest data email never send otp code ive tri day still cant,0.0772,pos
vaccin certif cant open applic practic everi time want check enter id enter applic automat save dont reenter,0.5423,pos
pleas help updat vaccin certif realli need certif want go abroad dont know email certif protect even though main requir take care visa go abroad,0.8316,pos
ok,0.296,pos
work fine,0.2023,pos
clear app,0.3818,pos
pretti good late still work sort info vaccin test trace optim place scan barcod,0.4404,pos
unabl enter date birth scroll year month select date click ok date birth field remain empti pleas fix bug applic,0.296,pos
x amperag list still name id card number dont match regist use neighbor id card passerbi name date birth also practic,0.0772,pos
better,0.4404,pos
difficult enter date birth even use wifi doesnt affect hope futur better public interest,0.2486,pos
updat septemb  ok done languag also indonesian british star updat later bug etc,0.296,pos
satisfi care protect servic vaccin month ago vaccin certif appear applic even though confirm email,0.7003,pos
cs slow gmail respond phone pick cant chang vaccin certif time vaccin even enter kk nikskrng gb kmn mn p mksd cb,0.3612,pos
everi day ask updat mayb content cellphon memori applic care protect end messi tah make frequent updat,0.7003,pos
thx u,0.3612,pos
care protect,0.7003,pos
okay,0.2263,pos
good game,0.4404,pos
good,0.4404,pos
help,0.4019,pos
clear,0.3818,pos
help,0.4019,pos
help,0.4019,pos
help,0.4019,pos
trina love,0.6369,pos
help,0.4019,pos
great,0.6249,pos
okay,0.2263,pos
help,0.4019,pos
help,0.4019,pos
thank,0.3612,pos
good,0.4404,pos
good,0.4404,pos
good,0.4404,pos
thank,0.3612,pos
help,0.4019,pos
ok,0.296,pos
help,0.4019,pos
good,0.4404,pos
ok ok,0.5267,pos
thank,0.3612,pos
uhh okay,0.2263,pos
lmao puppet,0.5994,pos
good,0.4404,pos
help,0.4019,pos
clear app,0.3818,pos
support,0.4019,pos
good,0.4404,pos
good,0.4404,pos
wow lol,0.765,pos
clear,0.3818,pos
good,0.4404,pos
work well,0.2732,pos
help,0.4019,pos
clear,0.3818,pos
keep play,0.34,pos
work well,0.2732,pos
help lot,0.4019,pos
okay,0.2263,pos
good,0.4404,pos
help,0.4019,pos
that good,0.4404,pos
good,0.4404,pos
good servic,0.4404,pos
help,0.4019,pos
ok fine,0.4588,pos
good,0.4404,pos
clear,0.3818,pos
help,0.4019,pos
good stage,0.4404,pos
like,0.3612,pos
help,0.4019,pos
good soul,0.4404,pos
clear quota,0.3818,pos
garbag ask login cant login even though nik alreadi match id card indonesia move forward bureaucraci complic like good feedback applic develop either,0.6597,pos
vaccin complet twice two certif statu red say cant go public place hassl want find daili necess,0.0772,pos
applic never open past first instal longer open even though updat latest version internet speed good larg hp ram capac problem cant applic open,0.0516,pos
allow locat access permiss locat allow time dont result covid test appear even though nik correct offic said test result difficult connect care protect,0.7269,pos
ok ,0.296,pos
help,0.4019,pos
fill date birth impract year old get calendar month born click x  x better develop someon realli understand,0.4404,pos
 haha,0.4588,pos
uninstal otp via sm never sent turn email save batteri seem vaccin list featur list clariti vaccin schedul get,0.4939,pos
good,0.4404,pos
mayb add featur add famili member make easier monitor ensur vaccin certif receiv access consid member smartphon elderli may longer abl use smartphon,0.4215,pos
applic cannot open septemb  applic cannot enter date birth input cellphon number email answer alreadi regist cannot enter still error septemb ,0.3732,pos
form fill date birth bit complic ye born im hard press back button old person born im sure back button hang pleas fix,0.2263,pos
come everi time want enter app write artifici locat detect even though strang applic cellphon ive reinstal still,0.0772,pos
app say use artifici locat even though dont use artifici locat app ive restart ive uninstal instal still like want tri,0.4215,pos
cant see vaccin certif even though ive vaccin long time need vaccin certif make easier everi way exampl find job pleas justifi doesnt bother peopl,0.5908,pos
wow cant login use bad cellphon okay login use good cellphon come cant use old school cellphon true peopl good cellphon use applic also instal want go everywher must must use applic zero star give lot zero,0.9473,pos
notif realli annoy cant get rid either support applic show proof vaccin rare use feel like super app ui okay ux terribl,0.7964,pos
result antigen test day disappear statu covid test result chang locat like doesnt immedi updat map even though map alway sometim dont want check,0.0971,pos
applic clear cant input date birth cant even scan qr applic track human movement anywher exactli pleas fix soon cant go anywher applic cant scan qr thank,0.1255,pos
updat data correct previous statu second vaccin updat applic updat applic record vaccin record certif second vaccin never upload app useless applic data updat,0.3252,pos
replac cellphon data chang old cellphon result new cellphon follow replac repeatedli updat new cellphon cannot done exampl chang profil statu updat okay chang,0.2263,pos
im star first second vaccin certif yet issu even though vaccin sinc septemb histori vaccin alreadi written second vaccin vaccin certif menu first vaccin certif appear long friend alreadi shown second vaccin certif second vaccin certif issu give star,0.4939,pos
governmentmad applic qualiti abal truth peopl told reli applic whose content display featur cant use remov disappoint annoy,0.1675,pos
dont know block enter public area say limit capac go locat reach limit cant enter time also vacat ,0.3624,pos
better check directli connect covid data dont need log account check covid statu queue get long app also heavi load slow,0.4404,pos
like go alon less effect signal wast batteri pleas fix apk wider commun better make easier commun hassl ,0.802,pos
star youv never sold onlin import rate custom trust moreov domest app appreci dong shortag give input thx,0.7003,pos
wow that hassl complet account use nik name date birth write doesnt match first vaccin ticket proof second vaccin doesnt appear ticket doesnt even appear want vaccin even complic appli,0.5541,pos
ive vaccin got vaccin card clear barkot care protect kind nik correct care protect statu still red vaccin hasnt regist yet even though realli need certif,0.9485,pos
often log everi time want log verif code often sent mayb peopl cant scan barcod destin go home,0.0772,pos
enter date birth data android phone click septemb date month year one one pleas fix immedi fill birth date model like io,0.3612,pos
yesterday covid test result appear digit passport gone said make sure nik updat profil hi clear yet pleas,0.5994,pos
want check vaccin certif first dont know got wait otp code keep come check manual web there data even though ive vaccin twice want go cinema,0.1531,pos
whenev want fill date birth person data box alway empti remain red though need abl enter build etc pleas way,0.0772,pos
sorri final uninstal app swear realli use ask allow locat first even though alreadi activ back back login want tri email also repli action,0.25,pos
good,0.4404,pos
ok,0.296,pos
ok,0.296,pos
ok,0.296,pos
good,0.4404,pos
wow,0.5859,pos
pleas correct fill date birth data notif restart cellphon thank updat solut found fill data web via browser applic thank ,0.6124,pos
want see vaccin certif keep forc close use redmi note usual work fine applic also updat pleas fix soon bro,0.2732,pos
data input faster peopl benefit applic write date birth dont use type fill data faster need click,0.4588,pos
team stupidli maintain want use intern dont use import app like employe doesnt use relationship line ye stupid accept intern acquaint,0.25,pos
improv least born regist havent crosscheck yet still take selfi id account havent automat updat vaccin statu hope,0.4404,pos
realli lag make cellphon hot clear never mind applic broken,0.4125,pos
red vaccin statu even though ive vaccin make sure statu vaccin vaccin red system report via email answer connect phone ext alway busi admin pleas help,0.6124,pos
applic vaccin survivor also includ doesnt seem like applic sell vaccin vaccin survivor get viru right fact survivor better directli expos,0.8069,pos
qualiti perfunctori suck batteri like play heavi game day long  applic heavi even cellphon fault applic like gojek grab dont drain batteri,0.2023,pos
app heavi wast batteri usag uninstal reinstal nik data email gone reenter said name id didnt match weird app,0.1326,pos
scan process lengthi everi time go mall open understand understand even though okay start data alreadi protect protect pleas make easi peopl want scan thx,0.836,pos
give star rate first applic wast batteri provid locat access option use applic forc locat continu burn make cellphon batteri run quickli thank,0.3612,pos
applic eat lot ram batteri also run quickli locat activ time futur pleas make possibl allow locat permiss app use,0.2263,pos
day cant log everi time log applic must forc close immedi even though alreadi otp code applic made make easier user make difficult user pleas fix,0.0772,pos
vaccin septemb got vaccin certif sm come applic doesnt issu vaccin certif disappoint applic pleas help wait week sent email respons thank,0.3612,pos
could complet account profil name nik inform correctli strang check health statu name nik inform come inform solut thing like,0.3612,pos
rich govern doesnt intend make applic pleas maintain mani time enter nik cant reason intern server error look certif cant,0.2263,pos
main featur complet enough vaccin data safer suggest tour guid menu applic dont get confus use app steadi keep,0.4215,pos
insyah allah swt good insyah swt use applic field synergi jamsostek field public servic support govern program public servic thank us dedi rafiz dianawati,0.7964,pos
vaccin certif appear clear custom servic would better activ cs serv user problem wasnt aggress everywher promot vaccin applic optim,0.5806,pos
begin use good get user gp point match user origin point locat result abl scan barcod exce radiu applic use gp point accord user origin point pleas improv,0.4404,pos
great,0.6249,pos
earli version open app request allow locat access appear follow enter app info select open request allow locat access updat version normal thank fix,0.6486,pos
garbag applic often want scan camera cant applic full bug like mandatori trash trash develop hastili fire develop good enough make peopl difficult activ thing happen btw cellphon samsung galaxi,0.2023,pos
cant log enter phone number receiv otp agre locat noth come leav protect access photo media told click next click next respond,0.4404,pos
want give suggest check somewher better make featur cant check new place checkout old place imposs person two place time prevent peopl havent vaccin use someon cellphon,0.5106,pos
disturb statu vaccin alreadi latest version care protect applic still still issu vaccin statu one alreadi got first dose got vaccin certif,0.4767,pos
everi time want open need updat ive chang locat still cant show vaccin cmon applic govern sophist mani smart peopl hire,0.4588,pos
ive first vaccin everi time go public servic app doesnt automat display statu vaccin manual type nik continu arrggghhhh suck friend automat happen id,0.0772,pos
cant find nik month ago vaccin ecertif didnt show even though ive email repli pleas guid thank,0.3612,pos
alreadi vaccin statu red final antigen test bumam result neg statu protect care still red check result antigen upload careprotect integr system still red moment system realli unstabl pleas fix soon,0.7003,pos
ok,0.296,pos
take long time load explan vaccin time green turn click vaccin certif instead goe wrong make excit queue enter mall take care certif hour load,0.0258,pos
applic match actual condit statu care protect black day swab antigen digit passport app list neg result,0.7003,pos
cant access via gojek well tokopedia notif ask use appropri name nik turn tri directli app notif also appear well know someth pl,0.4939,pos
realli hard get verif code number repeatedli ask send code havent receiv week pleas help info clariti dont make difficult want make easier,0.7421,pos
ugli impract applic check vaccin certif fill nik memor nik mani number mention date birthday look date imagin year old look back fix want friendli oper,0.1531,pos
everi time complet data save still ask complet data tri fill final end alreadi tri time pleas tri minut ,0.4939,pos
want regist vaccin write sent cellphon number input sent email instead tri otp didnt match alreadi time pleas explain fix thank,0.4767,pos
alreadi second vaccin certif care protect phone ask send data done alreadi email accord advic phone alreadi sent data still certif data help help pleas help pic help thank,0.9524,pos
awesom applic want hurri hurri home back work alway checkout appear arriv want checkin anoth build statu checkout previou build pleas fix applic log restart still checkout appear make ribetttt,0.1531,pos
want regist vaccin cant fill full name want regist offlin vaccin oclock offic said finish peopl dont want vaccin servic like dont want vaccin budget lot app like,0.7351,pos
ive done second vaccin septemb certif note done second vaccin even list applic min dont delet review bad,0.431,pos
cant complet profil applic cant use properli im alway ask fill name nick accord id card ive made sure data match id card mani time still cant complet profil annoy,0.5727,pos
applic often crash addit contact person contact complaint intent work ora e su asuuuu peopl believ state money use halfbak good like,0.128,pos
applic clear enter data creat account data pull child data pdhl enter nik ye hassl way better delet app useless,0.4019,pos
obstacl care side respond well thank suggest pleas add custom servic make easier user problem oper care protect applic,0.9136,pos
applic made make easier effect effici verif process take almost hour repeat via sm doesnt come tri email differ final notif tri hour crazi tell wait hour verif ,0.4215,pos
suggest scan mall think possibl posit peopl enter mall pl applic photo possibl posit person borrow cell phone rel friend mayb futur requir photo face pl applic,0.4939,pos
applic pretti good interfac easi understand difficulti enter otp code everi time enter code alway cannot marshal respond payload keep go tomorrow,0.4404,pos
want fill date birth manual shift year obtain directli hy month app someon th anniversari cb mani time press finger,0.0772,pos
said made singapor clearli made applic alway forc close want login want regist readi releas dont forc pleas troublesom cant enter busway krl stop good job,0.3182,pos
team care protect everi time want add nik account text appear say adjust name nik accord id card written accordingli sentenc like still appear pleas help,0.8834,pos
earlier want complet account couldnt nik said earlier didnt match copi directli id card come doesnt match name that true want contact hard play provid directli applic want copi past contact info cant im surpris,0.6908,pos
may regist everi time enter name nik alway doesnt work notif adjust name nik id card even though appropri like want someth like,0.6486,pos
statu still red even though pcr test result neg made differenti survivor nonsurvivor impress judgment discrimin survivor abl surviv covid care protect applic,0.9136,pos
ive vaccin app statement appear ive vaccin want download vaccin certif turn cant next notif appear dont vaccin certif anoth way download vaccin certif thank,0.4215,pos
success log fill date birth kept fail even though restart cellphon mani time cant scan barcod right use potato cell phone,0.0516,pos
applic clear impract even troublesom data sync even though x vaccin statu updat vaccin certif regist request access locat directli make data batteri wast even though news posit peopl still hang around everywher locat access unclear,0.1531,pos
pleas dont appli gp gp hour make devic hot wast batteri tri make track concept like smartwatch smartband applic use gp well,0.5574,pos
still cant use applic even though want use repeatedli search set look tutori internet didnt work alway appear artifici locat detect anyon experi pleas share solut,0.3612,pos
still dont realli know featur statist locat must alway pdhl make fun batteri want download vaccin certif mani time enter nik full name come say dont vaccin certif yet pdhl alreadi vaccin z help solut,0.743,pos
ok,0.296,pos
ok,0.296,pos
nice,0.4215,pos
good,0.4404,pos
ok,0.296,pos
ok,0.296,pos
ok,0.296,pos
ok,0.296,pos
wow,0.5859,pos
good,0.4404,pos
ok,0.296,pos
good,0.4404,pos
ok,0.296,pos
ok,0.296,pos
okay,0.2263,pos
clear,0.3818,pos
cool,0.3182,pos
ok,0.296,pos
ok,0.296,pos
ok,0.296,pos
great,0.6249,pos
cool,0.3182,pos
cool,0.3182,pos
ok,0.296,pos
ok,0.296,pos
good,0.4404,pos
glad,0.4588,pos
okay,0.2263,pos
cool,0.3182,pos
interest,0.4588,pos
ok,0.296,pos
good,0.4404,pos
great,0.6249,pos
ok,0.296,pos
good,0.4404,pos
good,0.4404,pos
cool,0.3182,pos
good,0.4404,pos
okay,0.2263,pos
okay,0.2263,pos
ok,0.296,pos
cool,0.3182,pos
good,0.4404,pos
ok,0.296,pos
okay,0.2263,pos
good,0.4404,pos
well,0.2732,pos
ok,0.296,pos
ok,0.296,pos
ok,0.296,pos
cool,0.3182,pos
good,0.4404,pos
ok,0.296,pos
ok,0.296,pos
good,0.4404,pos
great,0.6249,pos
ok,0.296,pos
ok,0.296,pos
ok,0.296,pos
ok,0.296,pos
clear,0.3818,pos
good,0.4404,pos
ok,0.296,pos
ok,0.296,pos
ok,0.296,pos
great,0.6249,pos
ok,0.296,pos
ok,0.296,pos
good,0.4404,pos
cool,0.3182,pos
great,0.6249,pos
ok,0.296,pos
good,0.4404,pos
okay,0.2263,pos
realli good,0.4404,pos
good,0.4404,pos
ok,0.296,pos
good,0.4404,pos
ok,0.296,pos
great,0.6249,pos
ok,0.296,pos
okay,0.2263,pos
ok,0.296,pos
good,0.4404,pos
cool,0.3182,pos
good,0.4404,pos
updat load ask forgiv refresh mani time wait front screen still pleas fix applic websit mandatori import requir pleas upgrad peopl complaint vain care protect doesnt work properli,0.2023,pos
first instal app alway ask locat updat locat updat continu make batteri wast uninstal app tri instal also couldnt stuck locat issu,0.1877,pos
good,0.4404,pos
cant log check vaccin certif even though cellphon number regist vaccin offic tri call said applic interrupt friend still access cellphon solut,0.2732,pos
ive enter full name correct nick even check time cant even ask match id card even though ive also made sure list id card pleas fix,0.3182,pos
vaccin certif come even though regist nd vaccin locat also forc alway account registr tri time work like program countri theori good implement ,0.6597,pos
written otp code sent via sm cellphon number wait minut sm fact incom email otp code verif input otp code variou kind notif appearwhich basic fail mean,0.0516,pos
app help set make difficult exampl enter date birth profil period cant fill manual slide date one one year birth slide crazi,0.0516,pos
travel diari histori chang monthli calendar instruct sign check check model like current one effect look trip click one one becom complic ineffici,0.3612,pos
account print vaccin someth wont account enter nik full name alway say doesnt fit updat profil account even though alreadi match nik name pleas serious make urgent app like,0.224,pos
vaccin certif cant keep come even though ive vaccin timesful vaccinatedand want travel cantwher want find respons go offic jl merdeka go who leader,0.1531,pos
mother use cell phone number open certif must enter nik number account use name nik use belong mother certif avail belong mother want chang nik use mine cant hahahahaha even though account name name oh,0.2263,pos
realli weird first vaccin statu still red what point vaccin travel care protect wrong data ive sent email ignor realli wast time energi emot,0.25,pos
well make applic fund circumcis want check vaccin certif hard enter number kk full name point fill person data profil complet kk,0.743,pos
gave email respons sent twitter ignor call also without solut problem applic someon els name report repair,0.3089,pos
finish vaccin septemb  second vaccin certif app suggest second vaccin certif spi appear colleagu day apart vaccin gotten certif care protect app thank,0.8074,pos
field date birth bug brother cant fill even though youv select avail calendar pleas fix immedi need scan enter offic thank,0.3612,pos
sure user privaci protect never mind ask id card number cellphon number locat mention rumor applic balanc system creat what balanc even becom anjeng busi,0.6705,pos
kind applic account data complet nik want check vaccin certif never appear enter id first appear nik fill account data amaz make app like cant good everywher show vaccin certif applic like troublesom especi airport,0.7426,pos
nik suddenli disappear care protect account cannot follow vaccin tri reenter still cant adjust name nik ktp even though data compat,0.5994,pos
