content,polarity_score,sentiment_label
worst worst complic scene,-0.8481,neg
applic alway crash want use error reach even though gp alreadi expens cellphon support pleas fix,-0.3182,neg
cant open ask locat access even though given,0.0,neg
stupid useless applic repeat verif appropri still reject,-0.836,neg
updat certif lost inde everyth govern trash,-0.3182,neg
heck ive fill accord ektp still say nik isnt regist hadehh,0.0,neg
pleas make gp locat refresh featur late restart cellphon,0.0,neg
applic open forceclos restart cellphon,0.0,neg
wast batteri ask continu locat access lead privaci secur,0.0,neg
complic longwind,0.0,neg
bug ive tri time keep crash ive restart ive reinstal ive clear cach ive updat els,-0.0258,neg
alreadi nd vaccin record applic get vaccin certif ,0.0,neg
batteri grandios run lot homework,0.0,neg
pea app useless,-0.4215,neg
applic realli stiff tr ask locat tr suck batteri quota aaarrggghhh annoy,-0.7003,neg
cant regist account registr fail,-0.5423,neg
bad cannot save certif,-0.7293,neg
ugli slow often goe alon,0.0,neg
slow inaccur lot problem,-0.4019,neg
still need improv click digit passport say dont vaccin certif,0.0,neg
result antigen test appear even though carri regist place,0.0,neg
enter date birth quit tortur,0.0,neg
repeat cant regist delet download time,0.0,neg
cant see vaccin certif even though alreadi inform see certif,0.0,neg
first vaccin readi certif somewher,0.0,neg
passport digit menu result covid test appear menu vaccin statu result covid test inform done covid test appear,0.0,neg
come ive vaccin sinc august consid vaccin,0.0,neg
there still lot improv app,0.0,neg
certif doesnt want appear make web first,-0.0572,neg
cant enter date birth pleas fix bug,0.0,neg
make cellphon batteri run quickli gp continu,0.0,neg
cap opo applic call gofood order doesnt come right,0.0,neg
applic readi term devic network,0.0,neg
bad cant open even though ive use,-0.5423,neg
otp code cant match even though correct,0.0,neg
person secret circul everywher scan code,0.0,neg
locat permiss must alway drain batteri lot,0.0,neg
forc download enter offic,0.0,neg
want regist account hard realli,-0.0258,neg
otp verif minut wait doesnt show,0.0,neg
notif doesnt want go away even though cellphon restart,-0.0572,neg
ive use come data lost,-0.3182,neg
otp keep expir even though hasnt minut,0.0,neg
youv vaccin statu red,0.0,neg
doesnt work everi time enter date birth,0.0,neg
stupid app often fail check mall,-0.7845,neg
nd vaccin doesnt see certif,0.0,neg
use know covid zone area,0.0,neg
made app ask fix,0.0,neg
class period nation app app bad error alway,-0.7351,neg
posess applic ask locat camera,0.0,neg
alreadi x vaccin certif,0.0,neg
ive vaccin vaccin certif doesnt come,0.0,neg
data doesnt match applic,0.0,neg
cant enter date birth updat,0.0,neg
slow fast fill date birth,0.0,neg
otp code cannot sent cellphon number,-0.0572,neg
make batteri wast cellphon slow,0.0,neg
didnt updat nd vaccin cert publish,0.0,neg
app doesnt allow check vaccin certif,-0.1695,neg
where certif doesnt show month,0.0,neg
respons applic long doesnt like updat,-0.2755,neg
nik use name peopl,0.0,neg
forc continu use locat drain batteri,0.0,neg
ive vaccin twice mark red,0.0,neg
account cant edit even though say edit data date inconsist,0.0,neg
date birth cant updat server full seem,0.0,neg
ive nd vaccin certif yet avail even though month,0.0,neg
stupid applic cant enter date birth disabl,-0.5267,neg
notif annoy cant close regist fail repeat mani time,-0.0129,neg
alreadi nd vaccin vaccin certif cant appear pleas fix,0.0,neg
slow littl said pleas wait,0.0,neg
otp vaccin list keep fail even though enter correct otp code,-0.5423,neg
cannot read qr code test result data updat,0.0,neg
much cost make applic come registr keep crash ckck,-0.4019,neg
unimport applic make complic,0.0,neg
realli hard access ribedddddd,-0.1027,neg
suck suck lola asw,-0.7003,neg
cant enter date birth,0.0,neg
take privaci lot bug,0.0,neg
certif cant seen cellphon websit,0.0,neg
locat cant updatedc scan,0.0,neg
gender male femal,0.0,neg
often work updat,0.0,neg
otp includ list,0.0,neg
pleas verif code sent via sm turn via email mistak doesnt work,0.0,neg
registr hard fail,-0.5994,neg
mess vaccin certif doesnt appear,-0.3612,neg
cant checkin use qr,0.0,neg
vaccin certif cant click,0.0,neg
cant see vaccin certif even though statu x vaccin,0.0,neg
vaccin certif alway avail explan yet publish even though second vaccin sever month,0.0,neg
fail get app registr code tri dozen time fail,-0.7906,neg
ive vaccin twice still yellow,0.0,neg
vaccin certif cannot access,0.0,neg
vaccin certif match nik,0.0,neg
umpteenth time uninstal instal applic work,0.0,neg
ask first locat difficult enter,-0.3612,neg
hard regist alway fail,-0.5994,neg
annoy list repeat stupid play date birth first,-0.5994,neg
updat sept still cant open,0.0,neg
applic readi bad,-0.5423,neg
date birth agil pleas updat,0.0,neg
updat certif miss applic pleas follow,-0.1531,neg
messi applic cant fill date birth cant log,0.0,neg
new star one rememb month certif hasnt come,0.0,neg
suck cant updat date birth,-0.4404,neg
error applic error updat account log,-0.6597,neg
first error data easi spread public accur,-0.4019,neg
instal still lot need need fix app big batteri drain realli piti potato cell phone directli requir sophist cellphon,0.0,neg
alway ask restart devic often error check check make devic slow,-0.4019,neg
comment delet uyi applic wast batteri gp keep work,0.0,neg
cant see vaccin certif use,0.0,neg
cant regist use applic go desktop,0.0,neg
still bug label hidden,0.0,neg
vaccin data found unabl gener vaccin certif,0.0,neg
wors privaci everyth seen,0.0,neg
thank advic problem satisfi,-0.0516,neg
cant log keep load,0.0,neg
practic fill nik renam ,0.0,neg
user data easili leak insecur,-0.34,neg
otp everi time enter wrong even though clear code sent correct,-0.128,neg
cant check there vaccin certif,0.0,neg
registr difficult cant enter date birth,-0.3612,neg
error often occur regist vaccin,-0.4019,neg
registr fail time good enough,-0.1531,neg
stupid app error occur,-0.7269,neg
cannot input nik date birth,0.0,neg
alway ask otp fill cant enter,0.0,neg
date birth difficult input even though use js ,-0.3612,neg
date birth cannot enter pleas fix,0.0,neg
cant regist vaccin marshal payload appear,0.0,neg
difficult log alway ask locat even though locat alreadi everi time want enter alway come back ask locat,-0.296,neg
app complic simpl,0.0,neg
detect artifici locat continu wonder,0.0,neg
cant see vaccin certif even though say second vaccin alreadi,0.0,neg
stupid applic burden hp,-0.743,neg
steadi forward grow slalut depan,0.0,neg
annoy confus app,-0.4404,neg
forc applic permiss must alway,0.0,neg
info updat pleas alway updat,0.0,neg
cannot enter date birth ive sort year month date still doesnt work day month year also ive uninstal reinstal still cant,0.0,neg
easi use accur inform,0.0,neg
nd vaccin certif doesnt show even though vaccin applic suck,-0.4404,neg
wast batteri poor qualiti complaint reject phone close,-0.7906,neg
make dizzi doesnt updat even troublesom,0.0,neg
applic complic sorri often problem cant use your hurri,-0.4019,neg
applic must travel cant regist fill date birth never success,-0.4585,neg
vaccin site link pedulilindung record vaccin statu also antigen pcr statu,0.0,neg
come rare miss run batteri app,-0.1531,neg
cannot add vaccin certif,0.0,neg
bad unabl display vaccin certif even though process verifi alreadi inform vaccin ,-0.5423,neg
slow empti app spend state budget qualiti garbag,0.0,neg
error occurredit kept come,-0.4019,neg
permisin meta metu locat continu uh,0.0,neg
pleas fix applic gp sync electron devic,0.0,neg
doesnt work properli instal open pad open polici notif come doesnt come back,0.0,neg
mess nd vaccin appear color indic turn red,-0.3612,neg
expect applic like definit useless server doesnt support auto uninstal,-0.3732,neg
cant log cem,0.0,neg
alreadi second vaccin certif issu bad,-0.5423,neg
difficult revis data mani time cant,-0.3612,neg
error truth,-0.1027,neg
featur use except qr code log qr code cant ask confirm renik,0.0,neg
fill date birth realli difficult fill nik doesnt matter realli hard regist haddeeehhhh,-0.3134,neg
bug cant enter date birth cant see ticket,0.0,neg
qualiti data data leak,-0.34,neg
difficult get x vaccin vaccin certif doesnt appear,-0.3612,neg
vaccin registr applic work useless download useless,-0.6808,neg
ive second vaccin vaccin certif doesnt appear,0.0,neg
unabl regist registr notif fail continu,-0.5423,neg
registr keep fail applic bad even want regist doesnt work,-0.7717,neg
unabl fill date birth complet account pleas fix,0.0,neg
hard peopl want log ask forgiv,-0.0258,neg
cant use cant enter person data,0.0,neg
updat error think ive never vaccin,-0.4019,neg
ive first dose vaccin statu still red mess,-0.3612,neg
actual realli use,0.0,neg
app work tire use difficult list view ticket histori cant mess,-0.1002,neg
know make app easi let alon process popul data throughout indonesia keep,0.0,neg
id number name correct said wrong im confus app want,-0.3612,neg
strang scan ask fill nik even though fill vaccin certif appear,0.0,neg
sometim use doesnt work alway ask activ even though dont need haha,-0.357,neg
news vaccin twice doesnt show certif helpdesk help often conbect uninstal bad softwar,-0.2023,neg
uninstal instal login,0.0,neg
result covid test design clinic appear applic,0.0,neg
ive vaccin certif doesnt show dreg right,0.0,neg
go star final someon repli email,0.0,neg
instal app certif alreadi vaccin alreadi vaccin certif avail,0.0,neg
unabl gener vaccin certif even though alreadi nd vaccin,0.0,neg
cant print vaccin certif covid data accur,0.0,neg
download dont want,-0.0572,neg
ask otp mani time sent case vaccin ,0.0,neg
cant enter say artifici locat even though doesnt exist,0.0,neg
use good lacquer websit use app complic sorri poor,-0.0516,neg
privaci app locat activ record forcibl,0.0,neg
notif must easi remov data input must guid,0.0,neg
give complaint even bot repli ,-0.296,neg
login call cant ask help,-0.3089,neg
cant complet bio cant scan qr code,0.0,neg
applic trial error without prepar project tend danger,-0.7269,neg
vaccin certif appear half updat,0.0,neg
difficult find certif mani time enter otp fail even though sm care protect,-0.0516,neg
alreadi second vaccin vaccin certif dont come,0.0,neg
cant login cant get otp code im disappoint,-0.4019,neg
frequent errorssever,0.0,neg
frequent error come,-0.4019,neg
vaccin data miss whyyyyi,-0.1531,neg
vaccin certif dont come app even though exist web,0.0,neg
cant login sir keep load,0.0,neg
updat pedulilindung app afternoon cant scan barcod develop,0.0,neg
applic often sign calendar system upgrad includ date birth,0.0,neg
app keep pop outne continu access permissionuninstal instal lg new,0.0,neg
cant enter mall mani verif,0.0,neg
verif fake gp detect cant log pleas fix,-0.4767,neg
temperatur checkusersbecaus offic locationnot seriou check temperatur passeng,0.0,neg
alreadi second vaccin statu vaccin still red doesnt go anywher call complic,0.0,neg
date birth correct set fill manual cant select date,0.0,neg
drain batteri,0.0,neg
bad applic class governmentmad applic,-0.5423,neg
complet account alway fail date birth pleas repair,-0.5423,neg
written follow vaccin certif regist yet,0.0,neg
bad realli hamper activ due frequent bug etc,-0.5423,neg
vaccin certif doesnt show even though month,0.0,neg
registr use cellphon number email fail pleas fix,-0.4939,neg
pleas improv app wast batteri,0.0,neg
wast batteri alway background cant turn,0.0,neg
realli hard give date birth cheap app,-0.1027,neg
lag applic publish pleas fix,-0.34,neg
cant regist alway show registr fail,-0.5423,neg
cant regist,0.0,neg
cant see vaccin certif applic,0.0,neg
chang star nd vaccin certif,0.0,neg
alreadi log cant continu use applic pleas fix alway ask open applic everywher,0.0,neg
profil separ possibl certif view nik still cannot save discrep,-0.3875,neg
vaccin certif seen alreadi input nik,0.0,neg
second vaccin statu vaccin certif,0.0,neg
inaccess confus locat permiss hold open finish cant done,0.0,neg
still lot bug even though import applic requir enter build event,0.0,neg
vaccin histori certif appear applic,0.0,neg
want enter date birth fail continu,-0.4939,neg
ineffect effici complic,0.0,neg
statu alreadi second vaccin click vaccin certif say dont vaccin certif hahaha dodol,-0.4449,neg
statu vaccin vaccin certif avail,0.0,neg
slow complain mani time chang ,-0.3612,neg
data sync vaccin certif doesnt appear app,0.0,neg
vaccin alreadi vaccin certif pedulilindung say vaccin certif,0.0,neg
still updat complet profil cant even fill date birth,0.0,neg
dont vaccin certif someon els name bad app,-0.5423,neg
applic must upgrad link bpj health,0.0,neg
server error wait minut normal long,-0.4019,neg
frequent error slow,-0.4019,neg
error cant regist,-0.4019,neg
confus lot error,-0.4019,neg
frequent error problem,-0.6597,neg
reinstal there updat v,0.0,neg
right applic make difficult peopl move,-0.3612,neg
cannot enter date birth app cant use,0.0,neg
locat must alway alway applic use hmmm suspici,0.0,neg
use alway appear notif artifici locat detect even though instal,0.0,neg
cant scan even though quota still nd dose inform given,0.0,neg
registr fail continu websit applic,-0.5423,neg
alreadi second vaccin doesnt show vaccin certif,0.0,neg
cant enter year birth ,0.0,neg
make cellphon heat quickli batteri quickli break,0.0,neg
scanner code work applic cannot updat,0.0,neg
cant enter date birth,0.0,neg
till cant see app app,0.0,neg
applic readi yet forc use indonesia,0.0,neg
often loop go back forth menu creat certif,0.0,neg
lot bug unstabl make batteri wast doesnt make activ easier,-0.3252,neg
registr process goe request access ,0.0,neg
fix bug first dont think cuan,0.0,neg
difficult log want verifi vaccin uae,-0.296,neg
vaccin certif blank edit ive sent email twice repli autorepli,0.0,neg
vaccin databas storag that,0.0,neg
alreadi regist cant display certif,0.0,neg
list vaccin difficult time otp cant use solut pleas,-0.3612,neg
like error,-0.0516,neg
applic drain much batteri applic difficult make thank,0.0,neg
use applic public ,0.0,neg
nik fill repeatedli date birth doesnt want save dont link vaccin certif,-0.431,neg
ive vaccin twice initi batch statu still red app realli bad,-0.5423,neg
dont certif even though ive vaccin,0.0,neg
data ive vaccin twice statu still red,0.0,neg
govern applic websit alway full bug common,0.0,neg
given list choic dose vaccin,0.0,neg
halah mbelgedez everi time regist messag registr fail reason happen,-0.5423,neg
vaccin certif issu month contact via email news,0.0,neg
cannot input date birth account set section,0.0,neg
weird app name doesnt match id card cant chang,-0.1779,neg
cant enter ask permiss first even though given,0.0,neg
alreadi second vaccin second vaccin certif didnt come,0.0,neg
birth date bug fix problem data problem,-0.6597,neg
registr alway fail pleas help first,-0.2023,neg
applic connect updat entri test result take long time,0.0,neg
date birth user cant enter,0.0,neg
cant fill date birth applic still stupid,-0.5267,neg
wast batteri need continu trace locat,0.0,neg
rudet rek meuli milk must instal heula applic,0.0,neg
rd vaccin certif doesnt come care protect,-0.5875,neg
realli hard edit date birth get emot,-0.1027,neg
father couldnt regist even though fulli vaccin,0.0,neg
app cant open account registr sister also fail tr,-0.5423,neg
easi use import thing smartphon,0.0,neg
vaccin card appear even though complain email,-0.3612,neg
birth date bug ive fill nik input date doesnt appear,0.0,neg
long use need enter mall ask login open email complic,0.0,neg
difficult access date birth everyth easi find like new vaccin certif,0.0,neg
applic work properli regist record vaccin test data,0.0,neg
impract applic everi time open account enter nik date birth mani time,0.0,neg
rotten applic smooth connect cant login caus long queue front gate mall,-0.5106,neg
point ask locat access rest cant anyth,0.0,neg
bad applic system bad time vaccin certif doesnt appear,-0.7906,neg
annoy forc keep track user locat allow select activ app start,-0.25,neg
data nd vaccin doesnt appear st one even faster hour certif statu immedi come,0.0,neg
last updat caus applic stop photo media file access featur cannot continu,-0.296,neg
bad app,-0.5423,neg
bingit bad program qualiti,-0.5423,neg
hard log half death want enter mall close,-0.6124,neg
bad ive vaccin twice vaccin certif doesnt exist,-0.5423,neg
told send otp code wait long time doesnt come,0.0,neg
cant enter applic detect artifici locat mean difficult,-0.3612,neg
cannot even regist ive tri mani time registr still fail honest,-0.0516,neg
verif process slow sm didnt come time,0.0,neg
cant login xiaomi mi plu alway log automat receiv otp,0.0,neg
everi time want check alway fail write outsid radiu even though point accord locat,-0.4939,neg
forc applic readi take lot patienc even verif,0.0,neg
made indonesia fill date birth never success,-0.4585,neg
updat data ive vaccin twice updat,0.0,neg
data websit app differ,0.0,neg
cant use complet bio data cant,0.0,neg
cant open certif enter nick name accord id card samsung se,0.0,neg
accommod workerscitizen cannot vaccin kormobid hotlin difficult contact,-0.3612,neg
min ive vaccin app doesnt certif,0.0,neg
add server capac speed process,0.0,neg
alway fail enter date birth pleas fix,-0.5423,neg
artifici locat notif mean use locat cellphon,0.0,neg
applic make difficult enter build make dizzi like think alway stay away,0.0,neg
cant vaccin certif appear even though vaccin histori say vaccin,0.0,neg
locat often read accur make difficult,-0.3612,neg
cant chang profil pictur tolooooonngggg,0.0,neg
difficult access realli easi,-0.3612,neg
registr fail pleas help regist,-0.2023,neg
background locat alway make batteri wast,0.0,neg
ive vaccin time check certif didnt appear even though inform vaccin,0.0,neg
want scan must often error alreadi uninstal instal gp chang cellphon time error,-0.6249,neg
realli cost lot even though applic still fail,-0.5423,neg
scan qr code fail tri mani time take longer take mrt,-0.5423,neg
chaotic cant regist pleas fix want difficult,-0.6597,neg
ive written otp sent via messag still doesnt work ive tri mani time suck,-0.4404,neg
vaccin certif legibl use read qr code check check public place,0.0,neg
cannot enter date birth cant scan enter mall,0.0,neg
ive vaccin certif data appear alreadi vaccin there certif origin stupid bet,-0.5267,neg
data accur second vaccin applic first vaccin must fill repeatedli nik,0.0,neg
alway red zone even though ive vaccin twice swab test neg cant enter,0.0,neg
awesom app,0.0,neg
optim realli bad wast batteri permiss work luckili miui base cellphon use condit permiss,-0.5423,neg
error deui,-0.4019,neg
haessss prek got mlebu mall yo problem,-0.4019,neg
complic enter nik mani time tell nik,0.0,neg
cant regist otp code sent,0.0,neg
told creat account registr fail bad app,-0.7906,neg
error keep,-0.4019,neg
mace certif ask continu nik ive contact via email repli week,0.0,neg
vaccin even red ive email caringprotectkominfo yet respons,0.0,neg
alreadi log account enter nik,0.0,neg
bad,-0.5423,neg
data fill correctli verif code cannot receiv click resend mani time sm doesnt come,0.0,neg
cant set profil say nik name dont match even though thoroughli research vaccin card,0.0,neg
enter nik cannot enter date birth automat statu cannot updat qr code,0.0,neg
cant continu regist applic finish,0.0,neg
verif code cant enter regist week still cant regist,0.0,neg
hard get otp ,-0.1027,neg
menu vaccin registr cant continu,0.0,neg
applic cannot see vaccin certif person data cannot updat alreadi email respons,0.0,neg
regist account get otp login get otp regist otp vaccin alway fail web app pleas fix,-0.5423,neg
realli access locat time big,0.0,neg
enter public place must check scan qr code qr featur take long time load sometim come,0.0,neg
x neg pcr x neg antigen come black statu come,0.0,neg
bug input date birth list anoth year cannot chang,0.0,neg
long time wait otp code doesnt appear number check noth wrong,-0.5142,neg
certif own aunt dont one repeatedli ask nik number input came aunt certif bad,-0.4939,neg
qr scan alway exceed radiu what wrong,-0.4767,neg
app locat hous keep move,0.0,neg
date birth cant complet alway blank even though month year select huft,0.0,neg
worst custom servic app ive ever,-0.6249,neg
coerciv softwar useless,-0.4215,neg
vaccin certif doesnt want appear even though statu alreadi nd vaccin,-0.0572,neg
enter date birth manual option peopl adult long way find date birth,0.0,neg
cannot enter date birth alway wrong what solut,-0.4767,neg
havent abl enter date birth yet alway return zero enter date birth,0.0,neg
set date birth pleas short year first month date old one take long time slide,0.0,neg
vaccin certif sometim avail sometim,0.0,neg
confus like error,-0.0516,neg
mani error,-0.4019,neg
still mani error,-0.4019,neg
applic often error,-0.4019,neg
applic like error,-0.0516,neg
applic often error,-0.4019,neg
code keep get error,-0.4019,neg
list error continu,-0.4019,neg
applic mani error,-0.4019,neg
often error,-0.4019,neg
still lot error,-0.4019,neg
applic often error,-0.4019,neg
applic often error,-0.4019,neg
enter nik error,-0.4019,neg
still crash often,-0.4019,neg
applic sometim error,-0.4019,neg
date birth cant chang,0.0,neg
bug someth regist vaccin enter otp respons marshal respons payload continu,0.0,neg
gp accur apk still home difficult use,-0.3612,neg
fail check ive mall cant check solut,-0.5423,neg
gp much quota,0.0,neg
complic applic difficult use,-0.3612,neg
difficult enter date birth pleas,-0.3612,neg
pleas abl use applic locat permiss set use applic boss time watch,0.0,neg
ive vaccin statu isnt green yet still yellow certif vaccin dont exist yet,0.0,neg
enter date birth make high blood pressur pleas fix okk ,0.0,neg
vulner long load confus navig,0.0,neg
request continu locat access vaccin app locat monitor app,0.0,neg
cant open digit passport data enter correct solut,0.0,neg
make complic wast batteri,0.0,neg
forc close log,0.0,neg
vaccin certif directli regist applic even though certif need,0.0,neg
pcr result hp applic lost even though browser wonder,-0.3182,neg
often problem data chang result swab regist clinic air applic updat,-0.4019,neg
trace app lot problem becom ewallet,-0.4019,neg
regist mani time use cellphon number email address registr alway fail pleas provid solut,-0.4939,neg
applic bad updat data lost date pleas fix,-0.7003,neg
data updat quit fast vaccin hour later vaccin certif ,0.0,neg
everi registr alway fail readi make applic better social fix first,-0.1531,neg
thought app must maximum mani bug date birth cant enter hmm,0.0,neg
data complet app come gone,0.0,neg
cant use say artifici locat detect even though given locat permiss realli confus,0.0,neg
enabl locat set time activ locat applic use,0.0,neg
forgot check build next day cant check hang cant check realli ok,-0.2235,neg
realli hard fill date birth stick barcod intend make app troublesom,-0.1027,neg
difficult intuit scan qr code never work qr code id card number cant enter id card number manual,-0.2263,neg
applic cannot use scan cant log destin even tri mani time,0.0,neg
im stuck app info cant continu wonder,-0.25,neg
cant enter date birth even though ive vaccin time sm keep pop say certif open app certif doesnt appear,0.0,neg
cant input data alway ask name id accord id even though correct,0.0,neg
make condit download ugghhh otp doesnt match irrit,0.0,neg
registr keep fail develop server bloat use right peopl money communist,-0.5423,neg
everi time enter date birth cursor alway nik,0.0,neg
cant scan qr without enter date birth cannot enter date birth text field date birth fix,0.0,neg
useless applic,-0.4215,neg
consum batteri gp keep run,0.0,neg
vaccin certif cant appear yet,0.0,neg
fill date birth,0.0,neg
set locat access practic,0.0,neg
lazi boss vaccin certif doesnt appear,0.0,neg
system friendli take long time load,0.0,neg
much detail inform,0.0,neg
enter nik ask,0.0,neg
first vaccin certif miss app,-0.1531,neg
alreadi vaccin statu still red,0.0,neg
fill date birth complic troublesom,0.0,neg
registr verif use email doesnt work,0.0,neg
trash applic solut,0.0,neg
nd vaccin certif appear,0.0,neg
app limit movement space,0.0,neg
slow cant even log,0.0,neg
fill nik date birth stop,-0.296,neg
hassl forget check,-0.2263,neg
complic cant auto locat,0.0,neg
cant print first vaccin certif,0.0,neg
applic often cant checkin,0.0,neg
cant enter date birth,0.0,neg
useless app indonesia,-0.4215,neg
realli realli forc use applic,0.0,neg
ask locat possess girlfriend,0.0,neg
certif vaccin,0.0,neg
second certif also doesnt appear,0.0,neg
inconsequenti fill date birth loop continu,0.0,neg
vaccin certif doesnt show,0.0,neg
updat continu wast peopl time,0.0,neg
cant verifi registr via sm,0.0,neg
vaccin certif cant check,0.0,neg
import peopl mobil need,0.0,neg
certif appear digit passport,0.0,neg
cant input date birth hik,0.0,neg
yeah suck keep log,-0.1779,neg
print certif cant,0.0,neg
alreadi vaccin certif doesnt show hadeh,0.0,neg
vaccin certif doesnt come automat,0.0,neg
load speed applic display acceler,0.0,neg
alreadi fill date birth doesnt appear,0.0,neg
locat need time,0.0,neg
vaccin twice cant download certif,0.0,neg
hell jaja miharja,-0.6808,neg
rip enter verif code keep fail,-0.5423,neg
wast ,0.0,neg
take billion dollar fix app rotten applic drain batteri lot,-0.5106,neg
applic may need check often check even though havent press check button,0.0,neg
correct applic,0.0,neg
junk ui app cant enter menu develop design system stupid finish app like,-0.2263,neg
got vaccin certif sm link click certif doesnt exist check web app also certif,0.0,neg
updat applic vaccin letter becom issu sent email chang,0.0,neg
cant use applic deserv review minu sueek piti vaccin vain,-0.4215,neg
bad old impract,-0.5423,neg
rubbish check certif reenter data,0.0,neg
applic realli bad mani featur dont work cant check certif know govern,-0.5423,neg
applic bad want enter cant,-0.4939,neg
bug fix still shortcom name activ locat continu wast batteri sometim cellphon hot,0.0,neg
qr code cannot use ask complet data data cannot save even though accord id card,-0.3875,neg
useless,-0.4215,neg
cant verifi cellphon number restart sever time doesnt enter spend time charg data repeatedli,-0.0572,neg
mani problem button hard press email verif also difficult even though chang cellphon problem still,-0.8074,neg
access locat hour day what storag user busi applic,0.0,neg
want sell data come mani connect weird address,-0.1027,neg
bad,-0.5423,neg
octob receiv dose vaccin octob vaccin certif issu gave star,0.0,neg
begin applic synchron broken pcr test neg red vaccin still red what red,-0.4767,neg
import applic realli bad want regist vaccin yesterday cant input otp keep fail,-0.7717,neg
govern make applic requir make error vaccin cant enter,-0.4019,neg
polici alway enabl locat permiss time make worri feel watch hour,0.0,neg
wast batteri ask locat access everi time go toilet applic know,0.0,neg
ask dark mode ,0.0,neg
otp code check ticket sent check vaccin ticket,0.0,neg
complic troublesom useless,-0.4215,neg
certif imag miss boss,-0.1531,neg
useless app,-0.4215,neg
difficult checkout even though internet connect smooth locat notif also restart cellphon also effect use wifi also effect,-0.3612,neg
cant complet profil even though content correct name nik ttl accord id card still doesnt work,0.0,neg
use follow rule still cant get page,0.0,neg
vaccin certif didnt come second vaccin name similar brother that didnt come,0.0,neg
turn locat continu drain batteri dont order food onlin go supermarket,0.0,neg
cant connect data verif alway fail otp code emailmobil number doesnt come,-0.4939,neg
badg count notif appear notif click import info icon,0.0,neg
goodbut less detail,0.0,neg
bug often ive vaccin nd time green statu suddenli turn yellow where slow one,0.0,neg
messi applic session want log fail messag user found even though regist,-0.4939,neg
alway fail regist browser applic via email phone,-0.5423,neg
updat data even though nd vaccin record account dose certif doesnt appear,0.0,neg
account edit name nik ktp enter repeatedli still cannot accept,-0.2924,neg
bug pushi use condit pleas make intent dont make happen,0.0,neg
continu suck batteri track continu gp abl code android gp,-0.4404,neg
intern ehac work,0.0,neg
everi time open careprotect applic alway start chang vaccin certif doesnt even exist,0.0,neg
applic enter get stuck locat permit begin also difficult regist,-0.5423,neg
congrat bug applic made emot enter date birth doesnt work,0.0,neg
work nation children,0.0,neg
ask access mulu locat cant open applic,0.0,neg
hard log ,-0.1027,neg
broken,-0.4767,neg
pleas fix wait otp come fill bio still doesnt come,0.0,neg
bit slow mani peopl use,0.0,neg
cant see vaccin certif ive vaccin twice,0.0,neg
cant enter applic ask activ locat cant,0.0,neg
data vaccin certif even though vaccin twice march april ,0.0,neg
ive rd vaccin websit rd vaccin certif appear doesnt rd vaccin certif appear applic,0.0,neg
difficult regist regist take vaccin difficult write nik name accord id card still wrong pleas fix,-0.7964,neg
cant verifi phone number sm hp never arriv never exist repeat mani time,-0.0572,neg
wast batteri pleas improv doesnt wast batteri batteri doesnt last day run app instal,0.0,neg
unabl updat profil inform adjust name nik even though data correct login via websit,0.0,neg
cant read vaccin data ive vaccin twice even though applic close suddenli mani error complic,-0.4019,neg
everi time want scan error take long scan click checkin doesnt work,-0.34,neg
first error where programm,-0.4019,neg
updat statu vaccin,0.0,neg
registr alway fail,-0.5423,neg
cant upload photo kepriy huh check difficult ms,-0.3612,neg
applic slow,0.0,neg
enter person data written accord nik date birth even though everyth correct pffft,0.0,neg
cant admin login user found even though alreadi account,0.0,neg
min said fail save even though nik name match id card,-0.0772,neg
even though ive vaccin twice vaccin certif alreadi exist still red app hmmm phone doesnt work ,0.0,neg
name nik applic even though accord id card,0.0,neg
ive vaccin twice certif doesnt appear ive email photo vaccin letter respons long time,0.0,neg
applic unclear certif check cant work look experienc id littl capit applic,-0.25,neg
statu chang green red pleas fix applic confus,0.0,neg
artifici locat detect continu applic cannot use solut,0.0,neg
vaccin even certif column see certif,0.0,neg
come readi launch there need releas data input correct wrong pain,-0.7506,neg
cannot use accord applic artifici applic locat even though none use applic,0.0,neg
useless,-0.4215,neg
useless,-0.4215,neg
cant open app say im use artifici locat im pleas fix bug,0.0,neg
ive nd vaccin ive report health facil applic lock cant updat nd certif print round complic,0.0,neg
bad keep frozen alway uninstal reinstal everi time use careprotect app,-0.5423,neg
applic nd vaccin certif appear appear websit differ,0.0,neg
bad app,-0.5423,neg
sm alreadi second vaccin certif applic publish still slow updat data ,0.0,neg
fill nik stuff open certif fill nik make user work x,0.0,neg
difficult enter year date birth born late option type directli exampl yeardat birth ,-0.3612,neg
useless,-0.4215,neg
unabl complet account declar fail even though data correct mean tricki,-0.5423,neg
date birth cannot enter cant enter directli imagin born curl finger,0.0,neg
alway fail enter scan qr mode notif check name nick even though check repeatedli pleas fix,-0.5423,neg
practic enter data correctli profil fail regist alway ask correct data input,-0.5423,neg
date birth cannot enter wonder,0.0,neg
applic still correct statu black cs email handl vs alway busi,0.0,neg
updat android think indonesia major android user io take preced updat,0.0,neg
applic suck everi time fill date birth cant even though fill month year correctli,-0.4404,neg
trash,0.0,neg
vaccin certif appear even though fill complet data pleas fix make difficult resid go public place,-0.3612,neg
want regist fail want log unregist account applic use,-0.4404,neg
radiu explain,0.0,neg
doesnt work optim say onlin cant updat right away useless end vaccin card carri everywher,-0.4215,neg
necessari improv secur applic data avoid misus irrespons peopl,-0.296,neg
